81783	64849																																							
81773	12445																																							
81765	29140																																							
81761	74603																																							
81761	61890																																							
81733	74386																																							
81715	42185																																							
81687	65867																																							
81644	10441																																							
81639	67326																																							
81614	87947																																							
81596	83446																																							
81563	8178																																							
81548	59656																																							
81548	14001																																							
81501	58739																																							
81484	50960																																							
81482	83398																																							
81467	15778																																							
81455	11526																																							
81442	10196																																							
81423	52902																																							
81361	9949																																							
81356	73636																																							
81333	85918																																							
81312	31939																																							
81309	22994																																							
81281	80446																																							
81223	75591																																							
81213	89689																																							
81211	84363																																							
81191	92051																																							
81187	54867																																							
81174	12992																																							
81168	68753																																							
81137	42837																																							
81123	95119																																							
81073	2191																																							
81064	57881																																							
81060	8676																																							
81037	33087																																							
81013	41095																																							
81007	97364																																							
80977	71080																																							
80936	6169																																							
80934	16651																																							
80924	51298																																							
80884	46178																																							
80851	8482																																							
80821	917																																							
80816	23273																																							
80815	86922																																							
80780	92721																																							
80745	19501																																							
80723	36008																																							
80653	67389																																							
80631	10165																																							
80584	45377																																							
80538	29734																																							
80518	19352																																							
80488	59017																																							
80432	29556																																							
80405	98272																																							
80405	69459																																							
80404	29769																																							
80387	40470																																							
80385	1988																																							
80361	2623																																							
80325	16994																																							
80250	55431																																							
80202	27111																																							
80181	74978																																							
80151	20703																																							
80135	23702																																							
80133	78227																																							
80130	7856																																							
80122	86250																																							
80101	76690																																							
80092	96345																																							
80077	49663																																							
80040	64009																																							
80020	56480																																							
80000	92320																																							
80000	92317																																							
80000	91710																																							
80000	91707																																							
80000	91575																																							
80000	91573																																							
80000	80176																																							
80000	80173																																							
80000	77732																																							
80000	77728																																							
80000	18282																																							
79974	85588																																							
79974	85585																																							
79974	76276																																							
79974	76274																																							
79974	72593																																							
79974	72590																																							
79974	67563																																							
79974	67559																																							
79974	9789																																							
79916	76672																																							
79916	76669																																							
79916	76313																																							
79916	76311																																							
79916	30911																																							
79916	30908																																							
79916	10618																																							
79916	10614																																							
79916	10229																																							
79894	91737																																							
79894	91734																																							
79894	86603																																							
79894	86601																																							
79894	79532																																							
79894	79529																																							
79894	61009																																							
79894	61005																																							
79894	3597																																							
79758	89594																																							
79758	89591																																							
79758	87277																																							
79758	87275																																							
79758	70360																																							
79758	70357																																							
79758	68878																																							
79758	68874																																							
79758	48456																																							
79736	90646																																							
79736	90643																																							
79736	88314																																							
79736	88312																																							
79736	70337																																							
79736	70334																																							
79736	55695																																							
79736	55691																																							
79736	36051																																							
79606	91900																																							
79606	91897																																							
79606	89887																																							
79606	89885																																							
79606	89750																																							
79606	89747																																							
79606	89006																																							
79606	89002																																							
79606	37904																																							
79574	75637																																							
79574	75634																																							
79574	53434																																							
79574	53432																																							
79574	52950																																							
79574	52947																																							
79574	41490																																							
79574	41486																																							
79574	27559																																							
79569	90422																																							
79569	90419																																							
79569	89931																																							
79569	89929																																							
79569	87922																																							
79569	87919																																							
79569	83494																																							
79569	83490																																							
79569	13386																																							
79286	82062																																							
79286	82059																																							
79286	78580																																							
79286	78578																																							
79286	52352																																							
79286	52349																																							
79286	36046																																							
79286	36042																																							
79286	19593																																							
79116	92459																																							
79116	92456																																							
79116	90220																																							
79116	90218																																							
79116	85957																																							
79116	85954																																							
79116	83963																																							
79116	83959																																							
79116	34021																																							
79042	75968																																							
79042	75965																																							
79042	75809																																							
79042	75807																																							
79042	65680																																							
79042	65677																																							
79042	58202																																							
79042	58198																																							
79042	33566																																							
78946	91380																																							
78946	91377																																							
78946	85146																																							
78946	85144																																							
78946	70994																																							
78946	70991																																							
78946	66749																																							
78946	66745																																							
78946	46540																																							
78866	92417																																							
78866	92414																																							
78866	84551																																							
78866	84549																																							
78866	82296																																							
78866	82293																																							
78866	31723																																							
78866	31719																																							
78866	26607																																							
78821	88974																																							
78821	88971																																							
78821	88358																																							
78821	88356																																							
78821	80248																																							
78821	80245																																							
78821	63774																																							
78821	63770																																							
78821	17673																																							
78773	89940																																							
78773	89937																																							
78773	89731																																							
78773	89729																																							
78773	83734																																							
78773	83731																																							
78773	54622																																							
78773	54618																																							
78773	15332																																							
78722	85155																																							
78722	85152																																							
78722	79785																																							
78722	79783																																							
78722	78812																																							
78722	78809																																							
78722	75329																																							
78722	75327																																							
78722	73514																																							
78722	73511																																							
78722	66512																																							
78722	66509																																							
78722	59357																																							
78722	59353																																							
78722	43543																																							
78722	15883																																							
78722	15879																																							
78722	495																																							
78498	61802																																							
78498	61799																																							
78498	52832																																							
78498	52830																																							
78498	31276																																							
78498	31273																																							
78498	30668																																							
78498	30664																																							
78498	19217																																							
78404	70919																																							
78404	70916																																							
78404	64565																																							
78404	64563																																							
78404	58868																																							
78404	58865																																							
78404	53318																																							
78404	53314																																							
78404	25098																																							
78331	92827																																							
78331	92824																																							
78331	82946																																							
78331	82944																																							
78331	68948																																							
78331	68945																																							
78331	67506																																							
78331	67502																																							
78331	37332																																							
78323	90483																																							
78323	90480																																							
78323	88790																																							
78323	88788																																							
78323	80990																																							
78323	80987																																							
78323	65165																																							
78323	65161																																							
78323	35388																																							
78263	91580																																							
78263	91577																																							
78263	88149																																							
78263	88147																																							
78263	80666																																							
78263	80663																																							
78263	77900																																							
78263	77896																																							
78263	47193																																							
78233	92196																																							
78233	92193																																							
78233	71543																																							
78233	71541																																							
78233	55751																																							
78233	55748																																							
78233	49330																																							
78233	49326																																							
78233	37418																																							
78067	88719																																							
78067	88716																																							
78067	83927																																							
78067	83925																																							
78067	72851																																							
78067	72848																																							
78067	71041																																							
78067	71037																																							
78067	1493																																							
78055	89368																																							
78055	89365																																							
78055	89232																																							
78055	89230																																							
78055	65043																																							
78055	65040																																							
78055	18371																																							
78055	18367																																							
78055	4347																																							
78009	90258																																							
78009	90255																																							
78009	90170																																							
78009	90168																																							
78009	89863																																							
78009	89860																																							
78009	44081																																							
78009	44077																																							
78009	28278																																							
77940	92641																																							
77940	92638																																							
77940	91222																																							
77940	91220																																							
77940	89760																																							
77940	89757																																							
77940	47988																																							
77940	47984																																							
77940	38669																																							
77891	80323																																							
77891	80320																																							
77891	71312																																							
77891	71310																																							
77891	59807																																							
77891	59804																																							
77891	47319																																							
77891	47315																																							
77891	20563																																							
77800	91615																																							
77800	91612																																							
77800	89081																																							
77800	89079																																							
77800	88739																																							
77800	88736																																							
77800	86647																																							
77800	86643																																							
77800	34213																																							
77679	92296																																							
77679	92293																																							
77679	91719																																							
77679	91717																																							
77679	90983																																							
77679	90980																																							
77679	87426																																							
77679	87422																																							
77679	1946																																							
77641	87747																																							
77641	87744																																							
77641	70611																																							
77641	70609																																							
77641	65016																																							
77641	65013																																							
77641	48594																																							
77641	48590																																							
77641	29792																																							
77509	85956																																							
77509	85953																																							
77509	79324																																							
77509	79322																																							
77509	74612																																							
77509	74609																																							
77509	55296																																							
77509	55292																																							
77509	40908																																							
77446	77839																																							
77446	77836																																							
77446	66796																																							
77446	66794																																							
77446	50882																																							
77446	50879																																							
77446	42482																																							
77446	42478																																							
77446	35847																																							
77425	92292																																							
77425	92289																																							
77425	87880																																							
77425	87878																																							
77425	86534																																							
77425	86531																																							
77425	68031																																							
77425	68027																																							
77425	27668																																							
77307	86898																																							
77307	86895																																							
77307	78412																																							
77307	78410																																							
77307	62246																																							
77307	62243																																							
77307	46593																																							
77307	46589																																							
77307	33249																																							
77243	92154																																							
77243	92151																																							
77243	90188																																							
77243	90186																																							
77243	89934																																							
77243	89931																																							
77243	48819																																							
77243	48815																																							
77243	6346																																							
77135	92748																																							
77135	92745																																							
77135	91109																																							
77135	91107																																							
77135	66063																																							
77135	66060																																							
77135	41190																																							
77135	41186																																							
77135	15252																																							
77100	91621																																							
77100	91618																																							
77100	86013																																							
77100	86011																																							
77100	70954																																							
77100	70951																																							
77100	59052																																							
77100	59048																																							
77100	42263																																							
77071	92459																																							
77071	92456																																							
77071	88521																																							
77071	88519																																							
77071	77289																																							
77071	77286																																							
77071	34490																																							
77071	34486																																							
77071	23908																																							
76935	76948																																							
76935	76945																																							
76935	59001																																							
76935	58999																																							
76935	50780																																							
76935	50777																																							
76935	27344																																							
76935	27340																																							
76935	27061																																							
76817	87960																																							
76817	87957																																							
76817	87062																																							
76817	87060																																							
76817	69185																																							
76817	69182																																							
76817	49544																																							
76817	49540																																							
76817	46062																																							
76814	92955																																							
76814	92952																																							
76814	87260																																							
76814	87258																																							
76814	85125																																							
76814	85122																																							
76814	18123																																							
76814	18119																																							
76814	8884																																							
76731	90703																																							
76731	90700																																							
76731	89256																																							
76731	89254																																							
76731	89194																																							
76731	89191																																							
76731	53456																																							
76731	53452																																							
76731	30673																																							
76655	92806																																							
76655	92803																																							
76655	90204																																							
76655	90202																																							
76655	85780																																							
76655	85777																																							
76655	25840																																							
76655	25836																																							
76655	15836																																							
76643	90351																																							
76643	90348																																							
76643	90311																																							
76643	90309																																							
76643	88338																																							
76643	88335																																							
76643	88226																																							
76643	88222																																							
76643	5100																																							
76486	75534																																							
76486	75531																																							
76486	59663																																							
76486	59661																																							
76486	54713																																							
76486	54710																																							
76486	52173																																							
76486	52169																																							
76486	9023																																							
76435	91336																																							
76435	91333																																							
76435	84887																																							
76435	84885																																							
76435	77167																																							
76435	77164																																							
76435	75717																																							
76435	75713																																							
76435	16408																																							
76408	92382																																							
76408	92379																																							
76408	91665																																							
76408	91663																																							
76408	90890																																							
76408	90887																																							
76408	77009																																							
76408	77005																																							
76408	22559																																							
76340	92253																																							
76340	92250																																							
76340	91788																																							
76340	91786																																							
76340	69259																																							
76340	69256																																							
76340	59185																																							
76340	59181																																							
76340	19919																																							
76316	90376																																							
76316	90373																																							
76316	81699																																							
76316	81697																																							
76316	65898																																							
76316	65895																																							
76316	65505																																							
76316	65501																																							
76316	49777																																							
76298	77034																																							
76298	77031																																							
76298	76015																																							
76298	76013																																							
76298	60026																																							
76298	60023																																							
76298	39674																																							
76298	39670																																							
76298	9856																																							
76220	88569																																							
76220	88566																																							
76220	80960																																							
76220	80958																																							
76220	40052																																							
76220	40049																																							
76220	34292																																							
76220	34288																																							
76220	30672																																							
76197	91527																																							
76197	91524																																							
76197	88534																																							
76197	88532																																							
76197	83249																																							
76197	83246																																							
76197	80490																																							
76197	80486																																							
76197	1050																																							
76120	91288																																							
76120	91285																																							
76120	83153																																							
76120	83151																																							
76120	54869																																							
76120	54866																																							
76120	32152																																							
76120	32148																																							
76120	3891																																							
76085	84247																																							
76085	84244																																							
76085	82927																																							
76085	82925																																							
76085	74775																																							
76085	74772																																							
76085	69336																																							
76085	69332																																							
76085	36724																																							
76077	90005																																							
76077	90002																																							
76077	89669																																							
76077	89667																																							
76077	84330																																							
76077	84327																																							
76077	76767																																							
76077	76763																																							
76077	40326																																							
76076	86269																																							
76076	86266																																							
76076	84879																																							
76076	84877																																							
76076	78039																																							
76076	78036																																							
76076	55578																																							
76076	55574																																							
76076	6836																																							
75953	91355																																							
75953	91352																																							
75953	89829																																							
75953	89827																																							
75953	85321																																							
75953	85318																																							
75953	42163																																							
75953	42159																																							
75953	40608																																							
75951	92087																																							
75951	92084																																							
75951	89803																																							
75951	89801																																							
75951	86311																																							
75951	86308																																							
75951	82830																																							
75951	82826																																							
75951	7446																																							
75895	91684																																							
75895	91681																																							
75895	91456																																							
75895	91454																																							
75895	91187																																							
75895	91184																																							
75895	90270																																							
75895	90267																																							
75895	90224																																							
75895	90222																																							
75895	89847																																							
75895	89844																																							
75895	78689																																							
75895	78685																																							
75895	73473																																							
75895	73469																																							
75895	36166																																							
75895	28168																																							
75709	83948																																							
75709	83945																																							
75709	57921																																							
75709	57919																																							
75709	56854																																							
75709	56851																																							
75709	42951																																							
75709	42947																																							
75709	27413																																							
75652	92552																																							
75652	92549																																							
75652	91017																																							
75652	91015																																							
75652	89189																																							
75652	89186																																							
75652	85335																																							
75652	85331																																							
75652	35999																																							
75611	91311																																							
75611	91308																																							
75611	90981																																							
75611	90979																																							
75611	78785																																							
75611	78782																																							
75611	51870																																							
75611	51866																																							
75611	27417																																							
75589	91038																																							
75589	91035																																							
75589	90529																																							
75589	90527																																							
75589	90058																																							
75589	90055																																							
75589	89905																																							
75589	89901																																							
75589	22590																																							
75569	83479																																							
75569	83476																																							
75569	78396																																							
75569	78394																																							
75569	51207																																							
75569	51204																																							
75569	45555																																							
75569	45551																																							
75569	1978																																							
75446	75673																																							
75446	75670																																							
75446	74457																																							
75446	74455																																							
75446	64877																																							
75446	64874																																							
75446	63504																																							
75446	63500																																							
75446	7967																																							
75350	92585																																							
75350	92582																																							
75350	89243																																							
75350	89241																																							
75350	84712																																							
75350	84709																																							
75350	36117																																							
75350	36113																																							
75350	26247																																							
75294	82881																																							
75294	82878																																							
75294	79052																																							
75294	79050																																							
75294	76385																																							
75294	76382																																							
75294	73271																																							
75294	73267																																							
75294	21427																																							
75242	92669																																							
75242	92666																																							
75242	84618																																							
75242	84616																																							
75242	42560																																							
75242	42557																																							
75242	31178																																							
75242	31174																																							
75242	26359																																							
75082	89648																																							
75082	89645																																							
75082	87455																																							
75082	87453																																							
75082	87283																																							
75082	87280																																							
75082	74778																																							
75082	74774																																							
75082	48575																																							
74959	90429																																							
74959	90426																																							
74959	88885																																							
74959	88883																																							
74959	87738																																							
74959	87735																																							
74959	86233																																							
74959	86229																																							
74959	23471																																							
74958	86407																																							
74958	86404																																							
74958	86314																																							
74958	86312																																							
74958	82224																																							
74958	82221																																							
74958	44511																																							
74958	44507																																							
74958	20581																																							
74930	92550																																							
74930	92547																																							
74930	90993																																							
74930	90991																																							
74930	89640																																							
74930	89637																																							
74930	86522																																							
74930	86518																																							
74930	41049																																							
74764	88690																																							
74764	88687																																							
74764	68005																																							
74764	68003																																							
74764	54977																																							
74764	54974																																							
74764	33955																																							
74764	33951																																							
74764	16924																																							
74635	92823																																							
74635	92820																																							
74635	70617																																							
74635	70615																																							
74635	62035																																							
74635	62032																																							
74635	55316																																							
74635	55312																																							
74635	42477																																							
74567	92776																																							
74567	92773																																							
74567	91154																																							
74567	91152																																							
74567	90184																																							
74567	90181																																							
74567	87224																																							
74567	87220																																							
74567	48077																																							
74494	84846																																							
74494	84843																																							
74494	75791																																							
74494	75789																																							
74494	63990																																							
74494	63987																																							
74494	50121																																							
74494	50117																																							
74494	33946																																							
74477	85933																																							
74477	85930																																							
74477	85111																																							
74477	85109																																							
74477	80556																																							
74477	80553																																							
74477	31999																																							
74477	31995																																							
74477	31880																																							
74455	86709																																							
74455	86706																																							
74455	76055																																							
74455	76053																																							
74455	67211																																							
74455	67208																																							
74455	55402																																							
74455	55398																																							
74455	46807																																							
74438	91506																																							
74438	91503																																							
74438	91064																																							
74438	91062																																							
74438	82014																																							
74438	82011																																							
74438	78118																																							
74438	78114																																							
74438	38363																																							
74399	89226																																							
74399	89223																																							
74399	86256																																							
74399	86254																																							
74399	80873																																							
74399	80870																																							
74399	60938																																							
74399	60934																																							
74399	12246																																							
74395	88894																																							
74395	88891																																							
74395	88697																																							
74395	88695																																							
74395	80185																																							
74395	80182																																							
74395	77798																																							
74395	77794																																							
74395	6414																																							
74229	85873																																							
74229	85870																																							
74229	85305																																							
74229	85303																																							
74229	53716																																							
74229	53713																																							
74229	29309																																							
74229	29305																																							
74229	24163																																							
74145	83271																																							
74145	83268																																							
74145	73609																																							
74145	73607																																							
74145	69213																																							
74145	69210																																							
74145	60066																																							
74145	60062																																							
74145	22258																																							
74030	93003																																							
74030	93000																																							
74030	90847																																							
74030	90845																																							
74030	90678																																							
74030	90675																																							
74030	88625																																							
74030	88621																																							
